0,0,73,0,-1,102,-1,-1,0,0,0,102,0
0,0,72,102,-1,103,-1,1,0,0,0,102,0
0,0,73,101,-1,0,-1,-1,0,0,0,102,1
0,0,75,102,-1,102,-1,-1,0,0,0,102,0
0,0,62,102,0,102,-1,-1,0,0,0,102,0
0,0,-1,103,0,103,0,-1,0,0,0,103,0
0,0,83,100,1,101,1,-1,0,0,0,103,0
0,0,45,103,0,103,-1,-1,0,0,0,103,0
0,0,45,103,-1,103,-1,-1,0,0,0,103,0
0,0,66,102,-1,103,-1,-1,0,0,0,103,0
0,0,69,103,-1,104,-1,1,0,0,0,103,1
0,0,52,97,-1,103,-1,-1,0,0,0,103,1
0,0,64,103,0,103,1,-1,0,0,0,103,0
2,0,36,103,-1,104,-1,-1,0,0,0,103,1
0,0,52,100,-1,103,-1,-1,0,0,0,103,-1
0,0,52,92,-1,104,-1,1,0,0,0,103,-1
0,0,46,99,-1,99,-1,-1,0,0,0,103,-1
0,0,48,102,-1,102,-1,-1,0,0,0,103,0
0,0,68,101,-1,101,-1,-1,0,0,0,103,0
0,0,22,109,0,109,0,-1,0,0,0,103,0
0,0,70,98,-1,98,-1,-1,0,0,0,103,0
0,0,81,103,1,103,1,1,0,0,0,103,0
0,0,58,100,0,103,-1,-1,0,0,0,103,0
0,0,70,91,-1,94,-1,-1,0,0,0,103,0
0,0,74,99,-1,104,-1,-1,0,0,0,104,-1
1,0,52,108,1,111,1,1,0,0,0,104,-1
0,0,53,97,-1,105,-1,1,0,0,0,104,-1
2,0,84,113,1,117,1,1,0,0,0,104,0
0,0,59,104,-1,104,-1,-1,0,0,0,104,0
0,0,33,104,-1,104,-1,-1,0,0,0,104,-1
0,0,69,98,-1,104,-1,1,0,0,0,104,-1
0,0,22,104,0,104,0,-1,0,0,0,104,-1
0,0,45,135,0,139,0,-1,0,0,0,104,0
0,0,79,104,0,104,-1,-1,0,0,0,104,-1
0,0,16,100,-1,104,0,-1,0,0,0,104,0
0,0,1,101,1,104,-1,-1,0,0,0,104,-1
0,0,81,99,-1,99,-1,-1,0,0,0,104,-1
0,0,30,101,-1,104,-1,-1,0,0,0,104,0
0,0,48,101,1,105,-1,1,0,0,0,104,0
0,0,34,99,1,104,1,-1,0,0,1,104,1
0,0,78,104,0,104,-1,-1,0,0,0,104,-1
0,0,23,101,-1,104,-1,-1,1,0,0,104,0
0,0,20,105,-1,106,-1,-1,0,0,0,105,-1
0,0,71,102,1,105,1,1,0,0,0,105,-1
0,0,73,134,0,134,0,0,0,0,0,105,0
0,0,0,0,0,105,0,-1,0,0,0,105,-1
0,0,62,105,0,105,0,-1,0,0,0,105,1
0,0,73,105,0,105,0,-1,0,0,0,105,1
0,0,31,105,0,105,0,-1,0,0,0,105,-1
0,0,27,105,0,105,-1,-1,0,0,0,105,1
0,0,84,105,0,105,0,-1,0,0,0,105,-1
0,0,67,105,0,105,0,-1,0,0,0,105,1
0,0,90,100,-1,102,-1,-1,0,0,0,105,1
0,0,69,105,0,105,-1,-1,0,0,0,105,-1
0,0,0,0,0,105,0,-1,0,0,0,105,-1
0,0,52,105,0,105,0,-1,0,0,1,105,-1
0,0,65,101,-1,105,-1,1,0,0,0,105,-1
0,0,63,97,-1,105,-1,1,0,0,0,105,1
0,0,61,105,-1,105,0,-1,0,0,0,105,-1
0,0,0,0,0,105,0,-1,0,0,0,105,0
0,0,52,88,1,97,1,-1,1,1,0,105,1
0,0,25,105,0,105,0,-1,0,0,0,105,-1
0,0,29,105,0,105,0,0,0,0,0,105,1
2,0,17,133,-1,133,-1,-1,0,0,0,106,0
0,0,82,107,1,107,1,1,0,0,0,106,0
0,0,20,106,0,106,0,-1,0,0,0,106,0
0,0,77,106,-1,106,-1,-1,0,0,0,106,0
0,0,17,106,0,106,0,-1,0,0,0,106,0
0,0,38,106,1,106,1,-1,0,0,0,106,0
0,0,25,106,-1,106,0,-1,0,0,0,106,0
0,0,30,107,0,106,0,-1,0,0,0,106,0
0,0,51,105,0,105,0,-1,0,0,0,106,0
0,0,34,106,0,106,0,-1,0,0,0,106,0
0,0,31,106,0,106,0,-1,0,0,0,106,0
0,0,62,103,1,136,1,1,0,0,0,106,1
0,0,31,106,0,106,0,-1,0,0,0,106,0
0,0,25,106,0,106,0,-1,0,0,0,106,0
0,0,30,106,0,106,0,-1,0,0,0,106,0
0,0,39,106,0,106,0,-1,0,0,0,106,0
0,0,52,106,0,106,0,-1,0,0,0,106,0
0,0,86,106,0,106,0,-1,0,0,0,106,0
0,0,49,93,1,104,1,1,0,0,0,106,0
0,0,24,106,0,106,0,-1,0,0,0,106,0
0,0,0,0,1,105,1,-1,0,0,0,107,0
0,0,28,102,0,102,0,-1,0,0,0,107,0
1,0,46,105,1,112,1,1,0,0,0,107,0
0,0,49,0,0,107,0,1,0,0,0,107,0
0,0,28,107,-1,107,0,1,0,0,0,107,0
0,0,62,95,1,98,1,-1,0,0,0,107,0
0,0,54,107,-1,107,-1,-1,0,0,0,107,0
0,0,72,107,-1,107,-1,-1,0,0,0,107,0
0,0,47,96,-1,99,-1,-1,0,0,0,107,0
0,0,7,100,1,107,0,-1,0,0,0,107,0
0,0,71,135,0,135,0,0,0,0,0,107,0
0,0,21,107,0,107,0,-1,0,0,0,107,0
0,0,56,107,-1,107,-1,1,0,0,0,107,1
0,0,80,105,-1,108,1,1,0,0,0,107,1
0,0,57,106,0,85,0,-1,0,0,0,107,0
0,0,53,189,0,189,0,-1,0,0,0,107,0
0,0,23,107,0,107,0,-1,0,0,0,107,0
0,0,76,99,-1,99,-1,1,0,0,0,107,0
2,0,58,133,0,133,0,0,0,0,0,107,0
0,0,39,108,0,108,0,-1,0,0,0,108,0
1,0,44,104,1,112,1,1,1,0,1,108,0
0,0,3,103,-1,109,0,-1,0,0,0,109,0
0,0,45,106,0,88,0,-1,0,0,0,109,0
0,0,52,109,0,109,0,-1,0,0,0,109,0
0,0,51,99,-1,106,-1,1,0,0,0,109,0
0,0,71,107,-1,109,-1,1,0,0,0,109,1
0,0,33,109,0,109,0,-1,0,0,0,109,0
0,0,41,107,0,107,0,-1,0,0,0,109,0
0,0,59,93,-1,107,-1,1,0,0,0,109,1
0,0,46,106,0,45,0,-1,0,0,0,109,0
0,0,87,130,-1,130,0,-1,0,0,0,109,0
0,0,50,109,0,109,0,-1,0,0,0,109,0
0,0,24,106,0,106,0,-1,0,0,0,109,0
0,0,63,109,1,109,1,1,0,0,0,109,0
0,0,13,109,-1,109,-1,-1,0,0,0,109,0
0,0,48,109,0,109,0,-1,0,0,0,109,0
0,0,68,106,0,90,0,-1,0,0,0,109,0
0,0,38,94,-1,103,-1,-1,1,1,0,109,0
0,0,32,108,1,110,1,1,0,0,0,110,0
0,0,32,110,-1,110,-1,1,0,0,1,110,1
0,0,1,103,-1,110,-1,-1,0,0,0,110,0
1,0,83,172,-1,175,-1,-1,0,0,0,110,0
0,0,21,110,0,110,0,-1,0,0,0,110,0
0,0,35,110,0,110,0,-1,0,0,0,110,1
0,0,47,110,0,110,0,1,0,0,0,110,0
0,0,9,109,1,50,1,1,0,0,1,110,1
0,0,34,105,1,110,1,1,0,0,0,110,1
0,0,74,110,-1,110,-1,1,0,0,0,110,0
0,0,64,106,-1,106,-1,1,0,0,0,110,1
0,0,0,110,-1,110,-1,-1,0,0,0,110,0
0,0,50,110,0,111,0,-1,0,0,0,110,0
0,0,21,110,0,110,0,-1,0,0,0,110,0
0,0,50,105,1,111,1,1,0,0,0,111,-1
0,0,3,109,-1,111,-1,-1,0,0,0,111,0
0,0,2,109,-1,109,0,-1,0,0,0,111,0
0,0,29,109,0,109,0,-1,0,0,0,111,0
0,0,67,108,-1,111,-1,1,0,0,0,111,0
0,0,44,111,0,111,0,-1,0,0,0,111,0
0,0,59,108,1,111,1,1,0,0,0,111,0
0,0,31,108,-1,111,-1,1,1,1,1,111,0
0,0,18,111,0,111,0,-1,0,0,0,111,0
0,0,37,108,-1,111,1,1,0,0,0,111,0
0,0,70,111,1,111,1,1,0,0,0,111,1
0,0,72,111,-1,111,-1,1,0,0,0,111,-1
0,0,25,108,1,111,1,1,1,1,1,111,0
0,0,19,108,1,111,1,1,1,1,1,111,0
0,0,29,108,1,111,1,1,1,1,1,111,0
0,0,24,111,0,111,0,-1,0,0,0,111,0
0,0,33,109,-1,111,-1,-1,1,1,1,111,0
0,0,31,111,0,111,0,-1,0,0,0,111,0
0,0,68,111,1,111,-1,1,0,0,1,111,1
0,0,41,111,0,111,0,-1,0,0,0,111,0
2,0,16,108,-1,112,-1,-1,0,0,0,112,0
0,0,67,129,0,129,0,0,0,0,0,112,0
2,0,60,98,1,112,1,1,0,0,0,112,0
0,0,25,112,0,112,0,-1,0,0,0,112,0
1,0,35,112,1,112,1,-1,0,0,0,112,0
0,0,21,112,-1,112,-1,-1,0,0,0,112,0
0,0,59,129,0,129,0,0,0,0,0,112,0
1,0,72,112,0,112,0,-1,0,0,0,112,0
1,0,16,112,0,112,0,-1,0,0,0,112,0
2,0,65,112,0,112,0,-1,0,0,0,112,0
1,0,23,112,0,112,0,-1,0,0,0,112,0
0,0,28,112,0,112,0,-1,0,0,0,112,0
1,0,51,112,1,112,1,1,0,0,0,112,0
0,0,64,112,-1,112,-1,1,0,0,1,112,0
0,0,32,112,0,112,0,-1,0,0,0,112,0
2,0,29,112,-1,112,-1,-1,0,0,0,112,0
2,0,72,0,-1,112,-1,1,0,0,0,112,0
0,0,19,112,0,112,0,-1,0,0,0,112,0
0,0,52,128,1,128,1,1,0,0,0,112,0
1,0,53,156,1,156,1,1,0,0,0,112,0
1,0,38,112,0,112,0,-1,0,0,0,112,0
1,0,71,111,1,112,1,1,0,0,0,112,1
2,0,84,112,-1,113,-1,1,0,0,0,112,0
0,0,72,112,-1,112,-1,1,0,0,0,112,0
2,0,74,112,0,112,0,-1,0,0,0,112,0
2,0,83,111,-1,112,-1,1,0,0,0,112,0
1,0,51,108,-1,108,-1,1,0,0,0,112,0
1,0,25,112,0,112,0,-1,0,0,0,112,0
0,0,73,149,0,149,0,0,0,0,0,112,0
0,0,14,111,0,111,0,-1,0,0,0,112,0
1,0,34,112,0,112,0,-1,0,0,0,112,0
0,0,62,125,0,125,0,0,0,0,0,112,0
2,0,87,113,-1,113,-1,1,0,0,0,112,0
0,0,32,112,0,111,0,-1,0,0,0,112,0
1,0,81,156,-1,163,-1,-1,0,0,0,112,0
2,0,6,112,-1,112,-1,-1,0,0,0,112,0
2,0,65,110,1,112,1,1,0,0,0,112,0
2,0,91,105,1,112,1,1,0,0,0,112,0
2,0,77,112,0,113,0,-1,0,0,0,112,0
1,0,28,112,0,112,0,-1,0,0,0,112,0
2,0,74,112,-1,112,-1,-1,0,0,0,112,0
2,0,34,112,0,112,0,-1,0,0,0,112,0
1,0,27,21,0,112,0,-1,0,0,0,112,0
2,0,73,108,1,112,1,1,0,0,0,112,1
1,0,10,112,-1,112,-1,1,0,0,1,112,0
2,0,55,107,1,112,1,1,0,0,0,112,1
2,0,84,102,1,112,1,1,0,0,0,112,0
2,0,73,105,-1,112,1,1,0,0,0,112,0
1,0,47,112,0,112,0,-1,0,0,0,112,0
2,0,9,112,0,112,-1,-1,0,0,0,112,0
2,0,76,113,0,113,0,-1,0,0,0,113,0
2,0,35,113,0,113,0,-1,0,0,0,113,0
2,0,14,113,-1,113,-1,-1,0,0,0,113,0
2,0,43,113,0,113,0,-1,0,0,0,113,0
1,0,76,139,0,139,0,0,0,0,0,113,0
1,0,65,111,-1,112,-1,-1,0,0,0,113,0
2,0,61,113,0,113,0,-1,0,0,0,113,0
2,0,73,106,1,113,1,1,0,0,0,113,0
2,0,81,113,-1,113,-1,1,0,0,0,113,0
2,0,93,106,1,113,1,1,0,0,0,113,0
1,0,15,-1,0,113,0,-1,0,0,0,113,0
1,0,44,113,-1,0,-1,1,0,0,0,113,0
2,0,11,113,-1,111,-1,-1,0,0,0,113,0
1,0,31,113,0,113,0,-1,0,0,0,113,0
0,0,67,116,-1,116,-1,1,0,0,0,113,0
2,0,56,110,1,113,0,-1,0,0,0,113,0
2,0,37,113,-1,113,-1,1,0,0,0,113,0
1,0,43,139,0,139,0,-1,0,0,0,113,1
1,0,65,125,0,125,0,0,0,0,0,113,0
2,0,50,103,1,113,1,1,0,0,0,113,0
1,0,24,113,0,113,0,-1,0,0,0,113,0
1,0,14,109,-1,116,-1,-1,0,0,0,113,0
1,0,73,148,0,148,0,0,0,0,0,113,0
0,0,63,140,0,140,0,0,0,0,0,113,0
2,0,43,113,-1,113,0,1,0,0,0,113,0
2,0,61,111,-1,113,-1,-1,0,0,0,113,0
2,0,69,103,-1,113,-1,1,0,0,0,113,0
1,0,35,113,0,113,-1,-1,0,0,0,113,0
1,0,27,113,0,113,0,-1,0,0,0,113,0
1,0,62,121,0,121,0,0,0,0,0,113,0
1,0,29,113,0,113,0,-1,0,0,0,113,0
2,0,66,119,1,120,1,1,0,0,0,113,0
2,0,35,113,0,113,0,-1,0,0,0,113,0
1,0,69,155,0,155,0,0,0,0,0,113,0
2,0,28,112,-1,113,-1,1,0,0,0,113,0
0,0,91,114,1,117,1,1,0,0,1,114,0
1,0,37,114,1,114,0,-1,0,0,0,114,0
1,0,84,112,1,115,1,-1,0,0,0,114,1
2,0,53,107,1,114,1,1,0,0,0,114,0
1,0,23,114,0,114,0,-1,0,0,0,114,0
1,0,63,112,-1,195,-1,-1,0,0,0,114,1
2,0,43,113,-1,114,-1,1,0,0,0,114,0
2,0,80,118,1,118,1,1,0,0,1,114,0
0,0,39,-1,0,114,0,-1,0,0,0,114,0
1,0,62,113,-1,113,-1,-1,0,0,0,114,0
1,0,51,188,-1,189,-1,-1,0,0,0,114,0
1,0,55,164,0,164,0,0,0,0,0,114,0
1,0,31,114,0,114,0,-1,0,0,0,114,0
2,0,87,120,1,120,1,1,0,0,0,114,0
1,0,42,125,-1,125,0,-1,0,0,0,114,0
2,0,8,114,-1,114,-1,-1,0,0,0,114,0
2,0,70,113,1,113,1,1,0,0,0,114,0
1,0,66,135,1,135,1,1,0,0,0,114,0
1,0,48,111,1,114,1,1,0,0,0,114,1
1,0,34,114,0,114,0,-1,0,0,0,114,0
1,0,42,114,0,114,0,-1,0,0,0,114,0
1,0,88,145,1,147,1,1,0,0,0,114,1
0,0,21,-1,0,114,0,-1,0,0,0,114,0
2,0,67,118,-1,118,-1,1,0,0,1,114,0
1,0,63,128,0,128,0,-1,0,0,0,114,0
2,0,45,111,1,114,1,1,0,0,0,114,0
1,0,42,121,0,121,0,0,0,0,0,114,-1
1,0,71,114,-1,114,-1,1,0,0,0,114,0
2,0,83,114,1,114,-1,1,0,0,0,114,1
0,0,38,-1,0,114,0,-1,0,0,0,114,0
1,0,43,114,-1,114,-1,1,0,0,0,114,0
1,0,9,113,1,94,1,-1,0,0,0,114,0
0,0,16,-1,0,114,0,-1,0,0,0,114,0
1,0,27,113,0,113,0,-1,0,0,0,114,0
1,0,28,114,0,114,0,-1,0,0,0,114,0
1,0,36,114,0,114,0,-1,0,0,0,114,0
1,0,71,139,0,139,0,0,0,0,0,114,0
1,0,89,0,1,140,1,1,0,0,0,114,1
1,0,78,114,1,114,-1,1,0,0,0,114,0
2,0,54,114,1,114,-1,1,0,0,0,114,0
1,0,60,114,-1,114,-1,1,0,0,0,115,0
0,0,76,115,-1,116,-1,1,0,0,0,115,0
0,0,27,-1,0,115,0,-1,0,0,0,115,0
0,0,64,0,1,115,1,1,0,0,0,115,0
2,0,75,103,-1,115,-1,1,0,0,0,115,0
0,0,27,-1,0,115,0,-1,0,0,0,115,0
0,0,46,115,1,115,1,-1,0,0,0,115,0
2,0,81,106,1,113,1,1,0,0,0,115,0
1,0,73,118,-1,118,0,-1,0,0,0,115,1
0,0,7,115,0,115,0,0,0,0,0,115,0
0,0,36,165,0,165,0,-1,0,0,0,115,0
2,0,46,115,0,115,0,-1,0,0,0,115,0
0,0,75,115,0,116,0,-1,0,0,0,115,0
0,0,81,116,0,115,0,-1,0,0,0,115,0
1,0,76,111,1,113,1,1,0,0,0,115,1
0,0,63,115,1,116,-1,1,0,0,0,115,1
0,0,34,-1,0,115,0,-1,0,0,0,115,0
0,0,13,115,0,115,0,0,0,0,0,115,0
0,0,49,115,1,116,1,1,0,0,1,115,0
0,0,57,129,1,129,1,1,0,0,0,115,0
0,0,27,-1,0,115,0,-1,0,0,0,115,0
0,0,66,115,1,115,1,1,0,0,0,115,0
0,0,60,111,1,116,1,1,0,0,0,116,1
1,0,57,93,1,93,1,1,0,0,0,116,0
0,0,25,-1,0,116,0,-1,0,0,0,116,0
0,0,33,-1,0,116,0,-1,0,0,0,116,0
1,0,56,113,-1,116,-1,1,0,0,0,116,0
0,0,43,116,-1,116,-1,1,0,0,0,116,0
1,0,78,116,-1,117,-1,1,0,0,0,116,0
0,0,44,116,0,116,0,-1,0,0,0,116,0
1,0,82,109,-1,117,-1,1,0,0,0,116,0
1,0,47,187,-1,189,-1,-1,0,0,0,116,0
0,0,41,-1,0,116,0,-1,0,0,0,116,0
0,0,32,113,-1,116,-1,1,0,0,1,116,0
1,0,34,-1,0,116,0,-1,0,0,0,116,0
0,0,80,116,-1,116,-1,1,0,0,0,116,0
0,0,31,-1,0,116,0,-1,0,0,0,116,0
0,0,2,114,1,116,1,-1,0,0,1,116,0
1,0,48,114,1,116,1,1,0,0,0,116,1
1,0,79,113,-1,116,-1,1,0,0,0,116,0
0,0,65,116,-1,0,-1,-1,0,0,0,116,0
0,0,21,-1,0,116,0,-1,0,0,0,116,0
0,0,57,115,0,116,-1,0,1,0,0,116,0
1,0,68,127,0,127,0,0,0,0,0,116,0
1,0,63,116,0,116,0,-1,0,0,0,116,0
0,0,50,112,1,115,-1,1,0,0,1,116,1
0,0,17,117,-1,117,-1,-1,0,0,0,117,0
0,0,17,117,-1,117,-1,-1,0,0,0,117,0
2,0,49,118,-1,118,1,1,0,0,0,117,0
0,0,9,117,0,117,0,0,0,0,0,117,0
0,0,60,114,-1,117,-1,-1,0,0,0,117,0
1,0,77,117,-1,117,1,1,0,0,0,117,0
0,0,29,-1,0,117,0,-1,0,0,0,117,0
0,0,72,115,-1,118,-1,1,0,0,0,117,0
0,0,32,114,-1,117,-1,1,0,0,0,117,0
1,0,76,109,1,117,1,1,0,0,0,117,0
1,0,30,117,-1,117,-1,1,0,0,0,117,0
1,0,86,117,-1,117,-1,1,0,0,0,117,0
0,0,56,116,-1,115,-1,1,0,0,0,117,0
1,0,56,112,1,117,1,1,0,0,0,117,0
1,0,37,117,0,26,0,-1,0,0,0,117,0
1,0,75,117,0,117,0,-1,0,0,0,117,0
0,0,58,118,0,118,0,0,0,0,0,118,0
0,0,65,118,0,118,0,0,0,0,0,118,0
2,0,53,115,1,118,1,1,0,0,0,118,1
2,0,69,118,1,118,1,1,0,0,0,118,0
0,0,24,118,0,118,0,-1,0,0,0,118,0
0,0,51,118,0,118,0,-1,0,0,0,118,0
0,0,67,118,0,118,0,-1,0,0,0,118,0
0,0,73,118,0,118,0,0,0,0,0,118,0
0,0,49,115,-1,118,1,1,0,0,0,118,0
2,0,-1,125,0,122,0,0,0,0,0,118,0
0,0,27,-1,0,117,0,-1,0,0,0,118,0
2,0,10,118,0,118,0,0,0,0,0,118,0
0,0,69,118,0,118,0,0,0,0,0,118,0
0,0,62,118,0,118,0,0,0,0,0,118,0
2,0,41,118,1,118,1,1,0,0,0,118,0
0,0,61,118,0,118,0,0,0,0,0,118,0
2,0,54,118,1,118,1,-1,0,0,0,118,0
1,0,7,116,1,118,-1,-1,0,0,1,118,0
2,0,37,118,-1,118,-1,-1,0,0,0,118,0
2,0,6,118,0,118,0,0,0,0,0,118,0
2,0,65,118,-1,118,-1,-1,0,0,0,118,0
0,0,22,-1,0,118,0,-1,0,0,0,118,0
2,0,30,118,-1,118,-1,-1,0,0,0,118,0
2,0,80,118,-1,118,-1,1,0,0,0,118,0
0,0,66,118,0,118,0,0,0,0,0,118,0
2,0,60,118,1,118,1,1,0,0,0,118,0
2,0,67,118,1,118,1,1,0,0,0,118,0
2,0,82,118,1,118,1,1,0,0,0,118,1
0,0,77,118,0,118,0,0,0,0,0,118,0
0,0,15,115,-1,118,0,-1,0,0,0,118,0
1,0,81,192,-1,192,-1,-1,0,0,0,118,1
0,0,44,-1,0,118,0,-1,0,0,0,118,0
0,0,35,-1,0,118,0,-1,0,0,0,118,0
0,0,46,118,0,118,0,0,0,0,0,118,0
2,0,44,118,1,118,0,1,0,0,0,118,0
2,0,77,114,1,118,1,1,0,0,0,118,0
0,0,31,-1,0,118,0,-1,0,0,0,118,0
2,0,61,118,-1,118,-1,-1,0,0,0,118,0
0,0,26,-1,0,118,0,-1,0,0,0,118,0
2,0,48,111,1,118,1,1,0,0,0,118,0
2,0,55,93,-1,118,-1,1,0,0,0,118,0
2,0,48,118,-1,118,-1,1,0,0,0,118,0
0,0,71,118,0,118,0,0,0,0,0,118,0
2,0,66,118,1,118,1,1,0,0,0,118,0
0,0,39,-1,0,119,0,-1,0,0,0,119,0
0,0,27,-1,0,119,0,-1,0,0,0,119,0
0,0,66,119,0,119,0,-1,0,0,0,119,0
0,0,17,-1,0,119,0,-1,0,0,0,119,0
2,0,29,118,-1,119,-1,-1,0,0,0,119,0
2,0,1,119,-1,119,-1,-1,0,0,0,119,0
0,0,39,118,-1,119,-1,1,0,0,0,119,0
2,0,81,117,-1,119,-1,-1,0,0,0,119,0
0,0,52,118,0,118,0,-1,0,0,0,119,0
0,0,41,-1,0,119,0,-1,0,0,0,119,0
2,0,41,118,1,119,1,-1,0,0,0,119,0
0,0,27,-1,0,119,0,-1,0,0,0,119,0
2,0,9,118,0,119,0,0,0,0,0,119,0
0,0,47,192,-1,195,-1,-1,0,0,0,119,0
2,0,70,117,1,119,1,1,0,0,0,119,0
0,0,24,-1,0,119,0,-1,0,0,0,119,0
2,0,53,119,0,119,0,-1,0,0,0,119,0
2,0,67,119,-1,119,-1,-1,0,0,0,119,0
2,0,69,118,-1,119,-1,-1,0,0,0,119,0
2,0,51,119,1,119,1,1,0,0,0,119,0
2,0,78,119,1,119,1,1,0,0,0,119,0
2,0,53,115,1,117,-1,1,0,0,1,119,0
2,0,4,117,1,0,-1,-1,0,0,0,119,0
2,0,50,119,0,119,0,-1,0,0,0,119,0
2,0,41,118,-1,119,-1,-1,0,0,0,119,0
2,0,79,119,1,120,1,1,0,0,0,119,0
2,0,52,119,1,119,1,1,0,0,0,119,0
2,0,44,80,1,119,1,1,0,0,0,119,0
0,0,70,118,1,119,1,1,0,0,0,119,0
2,0,66,112,1,119,1,1,0,0,0,119,0
2,0,90,119,-1,119,-1,1,0,0,0,119,0
0,0,86,118,-1,119,-1,1,0,0,0,119,0
0,0,28,-1,0,119,0,-1,0,0,0,119,0
2,0,64,112,0,112,-1,-1,0,0,0,119,0
2,0,73,119,0,119,0,-1,0,0,0,119,0
1,0,60,120,0,120,0,0,0,0,0,120,0
0,0,64,97,0,97,0,-1,0,0,0,120,0
2,0,35,-1,0,120,0,-1,0,0,0,120,0
1,0,52,120,0,120,0,0,0,0,0,120,0
1,0,39,-1,0,0,0,-1,0,0,0,120,0
0,0,26,-1,0,0,0,-1,0,0,0,120,0
2,0,32,120,1,120,1,1,0,0,0,120,0
2,0,11,141,-1,141,0,-1,0,0,0,120,0
2,0,51,117,1,120,1,1,0,0,0,120,0
1,0,87,121,1,122,1,1,0,0,0,120,0
2,0,84,120,1,120,1,1,0,0,0,120,0
2,0,59,121,0,121,0,-1,0,0,0,120,0
1,0,64,120,0,120,0,0,0,0,0,120,0
